Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
48.07230544090271	55	68.13333	31.654102	133.0	8.0	68.13333333333334	31.6541027707661	1022	56828
48.91747069358826	56	69.933334	35.148193	145.0	11.0	69.93333333333334	35.148194200492796	1049	57877
49.87890076637268	57	69.29412	43.728794	191.0	11.0	69.29411764705883	43.728796146895554	1178	59055
50.76133608818054	58	56.333332	35.05393	155.0	4.0	56.333333333333336	35.053926709824935	1014	60069
51.63901400566101	59	77.21429	39.217667	140.0	24.0	77.21428571428571	39.21766834226739	1081	61150
52.53925681114197	60	65.29412	42.83589	152.0	6.0	65.29411764705883	42.83589026517003	1110	62260
53.43509316444397	61	107.4	38.476486	161.0	40.0	107.4	38.47648632606673	1074	63334
54.307472705841064	62	106.1	74.95258	252.0	14.0	106.1	74.95258501212616	1061	64395
55.156339168548584	63	84.083336	35.086697	144.0	32.0	84.08333333333333	35.08669817593113	1009	65404
56.036996603012085	64	82.07692	42.19089	149.0	10.0	82.07692307692308	42.190887711888216	1067	66471
56.9381959438324	65	93.75	61.7753	237.0	10.0	93.75	61.77529846144007	1125	67596
57.762962102890015	66	84.083336	36.684372	152.0	28.0	84.08333333333333	36.684370725903904	1009	68605
58.63625407218933	67	118.333336	54.352757	235.0	78.0	118.33333333333333	54.35275726421082	1065	69670
59.494571924209595	68	106.2	45.386784	180.0	49.0	106.2	45.38678221685252	1062	70732
60.316065311431885	69	100.8	37.190857	176.0	43.0	100.8	37.19085909198657	1008	71740
61.15901041030884	70	103.2	51.048603	197.0	37.0	103.2	51.0486042904211	1032	72772
62.054044008255005	71	123.111115	60.978035	278.0	58.0	123.11111111111111	60.978036928506654	1108	73880
63.06893801689148	72	150.25	54.16814	206.0	38.0	150.25	54.16814100557633	1202	75082
64.07576274871826	73	138.5	51.621216	225.0	55.0	138.5	51.62121656838397	1108	76190
64.93982124328613	74	145.14285	30.31939	207.0	99.0	145.14285714285714	30.31938828740529	1016	77206
65.88965201377869	75	158.85715	94.3344	280.0	37.0	158.85714285714286	94.33440301309345	1112	78318
66.81701135635376	76	180.33333	79.04148	273.0	37.0	180.33333333333334	79.04147996815063	1082	79400
67.70797562599182	77	149.0	109.903854	373.0	20.0	149.0	109.90385408554671	1043	80443
68.70483565330505	78	199.16667	123.3402	382.0	90.0	199.16666666666666	123.3402025114097	1195	81638
69.7540237903595	79	253.8	89.20404	373.0	121.0	253.8	89.20403578314156	1269	82907
70.6652455329895	80	216.6	85.148346	338.0	89.0	216.6	85.14834114649562	1083	83990
71.61485075950623	81	185.66667	123.52688	406.0	56.0	185.66666666666666	123.52687516847855	1114	85104
72.63497829437256	82	244.6	223.5662	678.0	40.0	244.6	223.56618706772272	1223	86327
73.55619382858276	83	211.2	110.01345	421.0	96.0	211.2	110.01345372271521	1056	87383
74.57316899299622	84	195.33333	116.70428	396.0	39.0	195.33333333333334	116.70427965112886	1172	88555
75.725261926651	85	234.5	197.75552	566.0	38.0	234.5	197.75553089610415	1407	89962
76.70266723632812	86	284.75	183.72041	593.0	118.0	284.75	183.72040578008748	1139	91101
77.89437675476074	87	363.75	196.63719	627.0	152.0	363.75	196.63719765090227	1455	92556
79.11764430999756	88	368.25	166.55986	596.0	128.0	368.25	166.55986161137383	1473	94029
80.44949293136597	89	530.3333	106.3652	676.0	425.0	530.3333333333334	106.36519898705382	1591	95620
81.45824837684631	90	295.25	182.76265	581.0	72.0	295.25	182.76265346071116	1181	96801
82.97064018249512	91	473.0	320.8855	1000.0	139.0	473.0	320.88549359545686	1892	98693
83.85931587219238	92	254.0	100.192314	398.0	125.0	254.0	100.19231507456048	1016	99709
84.89164137840271	93	612.0	337.0	949.0	275.0	612.0	337.0	1224	100933
86.49856972694397	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	102933
87.6212785243988	95	675.5	324.5	1000.0	351.0	675.5	324.5	1351	104284
88.72308373451233	96	653.0	347.0	1000.0	306.0	653.0	347.0	1306	105590
89.70851159095764	97	585.0	323.0	908.0	262.0	585.0	323.0	1170	106760
90.66629886627197	98	553.5	446.5	1000.0	107.0	553.5	446.5	1107	107867
91.98992800712585	99	818.5	181.5	1000.0	637.0	818.5	181.5	1637	109504
