Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.137812852859497	0	-10.50131618491359	3.699498599146027	-3.1497860111537506	-18.59144294175627	17.1864406779661	3.920716711854669	1014	1014
3.969634771347046	1	-5.678933038593834	2.767577929913644	0.2897401091058393	-13.046033752399417	15.476923076923077	3.742100160266619	1006	2020
4.80990743637085	2	-1.623613136953624	3.850753575362709	12.272078469512632	-7.610827874838484	14.955882352941176	5.486437351295336	1017	3037
5.655239820480347	3	5.085061081598838	9.06409521971523	32.43547906566933	-11.195556833932269	20.12	8.851304988531352	1006	4043
6.522035837173462	4	28.661189121626894	37.081656807020245	173.80341375479745	-1.5465771778289077	40.76	30.175857899983555	1019	5062
7.453389644622803	5	128.25561208399256	122.45246016822615	312.7091045382268	2.8706172176170153	110.3	86.27867639225813	1103	6165
8.46192479133606	6	176.34291443961538	162.47477912737702	519.5150027502274	16.907717906105088	199.83333333333334	109.5147123551088	1199	7364
9.327377796173096	7	211.26877067670006	109.29751785368828	366.89735882648944	58.716708906267684	208.0	95.10835925406347	1040	8404
10.183308601379395	8	288.56208149971053	247.8697447381617	694.0311944504859	26.527913713583253	258.0	190.81273542402772	1032	9436
11.102936506271362	9	221.91070043799886	103.0033378583494	332.69523942956187	77.28371895162509	278.0	110.00227270379463	1112	10548
12.062543630599976	10	111.9947636640568	120.81819387268364	271.2448325669335	5.85220160172603	163.85714285714286	63.00664040157892	1147	11695
13.00280237197876	11	144.50932364446726	147.49474917328428	370.7581625124774	11.21123543759435	185.66666666666666	46.991725039864434	1114	12809
13.884215593338013	12	82.86031481235294	117.7473068758459	337.05610061128664	-6.5041741619564775	175.33333333333334	35.48552130407869	1052	13861
14.741759300231934	13	144.91958188186695	129.15268294888267	317.6170034791862	1.8934271876303077	171.0	44.6579593503032	1026	14887
15.625213623046875	14	144.90813954097914	113.43050751708319	289.1844142372865	9.028555845582348	175.33333333333334	58.57948066990314	1052	15939
16.485225200653076	15	264.53805394238964	104.89466830611995	427.5676497750534	104.25758512648065	203.4	66.55704320355585	1017	16956
17.42453908920288	16	267.28992343812325	28.353185919646887	315.24997359418455	226.01213560430506	162.42857142857142	17.60565771771874	1137	18093
18.28871464729309	17	174.9822805240643	134.65167697723422	387.0531005499595	37.439081353351746	207.0	51.162486257022344	1035	19128
19.173575401306152	18	272.0494315017797	121.39991208829284	399.289238068382	47.233607548891854	211.8	54.58717798164693	1059	20187
20.093117713928223	19	203.82659436089392	89.12296377710628	309.1980523223583	65.97505144115222	219.2	49.620157194430575	1096	21283
21.108254432678223	20	296.1208246357635	65.54334318718827	364.9296372336699	207.70089634064385	237.6	133.19099068630732	1188	22471
22.023566961288452	21	278.8072965642401	100.92304025814374	360.7602699366321	84.25537470021727	215.2	26.490753103677516	1076	23547
22.982086181640625	22	259.41276636167487	62.33010477680894	362.12052138678683	170.76173949940184	186.83333333333334	67.54854221636138	1121	24668
23.91942048072815	23	129.99119229572872	98.43138010336116	306.3649227081995	12.989237284869699	185.0	41.137979208188305	1110	25778
24.81199049949646	24	257.5941340695883	113.31626673284975	374.22718068244535	30.57512424284417	177.16666666666666	46.599058168832364	1063	26841
25.668707847595215	25	238.33080462138687	35.4554156252683	277.0751738647747	167.21314718678258	167.0	45.1146687157662	1002	27843
26.62259316444397	26	220.41272937209996	123.22184933355113	406.2764804153296	41.023666615934125	190.66666666666666	60.11285682410673	1144	28987
27.555434703826904	27	190.8338630158358	88.78991885596545	327.6347671307385	47.24379574036168	157.42857142857142	47.104313247627466	1102	30089
28.44453191757202	28	156.7192457854973	143.09789763073957	363.50385511454255	32.742417421174196	208.0	28.781938781117578	1040	31129
29.353626012802124	29	267.99009379081616	58.35070495431799	367.4526670535008	202.49449489663738	212.2	85.03034752369297	1061	32190
30.279273986816406	30	189.03841391152858	89.19196348062201	282.3206004436806	36.09835830593356	155.71428571428572	34.85362979955002	1090	33280
31.310457468032837	31	249.57790347766155	106.977822959502	389.4391795592927	87.38618060475133	241.4	58.496495621532745	1207	34487
32.29114246368408	32	333.76088343730737	106.31736775639195	484.07039969549896	213.62557619475308	229.4	81.41400370943563	1147	35634
33.18853688240051	33	467.0038579157468	150.28605303698689	677.4356519512114	335.9482308217173	340.3333333333333	140.34323005482744	1021	36655
34.20095467567444	34	163.82634254255234	102.07005461869312	317.4695288472923	37.96961219344995	198.66666666666666	64.52820227535312	1192	37847
35.17623829841614	35	149.5998068766793	99.89289324964707	284.2946151105777	22.809560823502103	227.6	99.94918709024101	1138	38985
36.06170964241028	36	85.04499349266639	42.619081540658435	142.2103933008863	23.40855810355719	202.4	44.840160570631326	1012	39997
36.93790054321289	37	163.9375753526622	148.2556482371497	434.83081169822424	45.45339226381086	202.8	66.41505853343803	1014	41011
37.874295473098755	38	233.53147705456777	102.55489506816492	374.2063602504992	132.62946966512112	363.3333333333333	88.88319426203259	1090	42101
38.80389904975891	39	171.64062618694854	107.76033458317353	303.37546532966803	28.324814278412887	179.33333333333334	24.143091949642425	1076	43177
39.86031985282898	40	148.45740635412895	122.14330222349435	314.5815908661649	9.22982863779867	195.66666666666666	44.98394775423291	1174	44351
40.83643198013306	41	158.4661672422673	85.43352130004257	256.9112646577804	33.649170066517755	185.16666666666666	125.37864872280112	1111	45462
41.717498540878296	42	215.87647689619763	71.66044369519267	302.5409922982711	106.71522536375613	209.0	94.09569596958194	1045	46507
