Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.070160150527954	0	7.2589927	3.6211572	20.0	3.0	7.258992805755396	3.6211571136412823	1009	1009
3.877263069152832	1	7.7153845	4.0023737	20.0	3.0	7.7153846153846155	4.002373556133939	1003	2012
4.685173988342285	2	8.589744	4.857198	28.0	3.0	8.58974358974359	4.857198105752666	1005	3017
5.508791446685791	3	8.627119	4.41261	34.0	3.0	8.627118644067796	4.412610223657148	1018	4035
6.347160577774048	4	11.72093	8.190537	46.0	3.0	11.720930232558139	8.190537879930377	1008	5043
7.180412292480469	5	12.5375	7.6712837	37.0	3.0	12.5375	7.671283709393102	1003	6046
8.010953187942505	6	13.567568	9.723309	57.0	4.0	13.567567567567568	9.723308692061067	1004	7050
8.829594612121582	7	15.446154	10.569959	62.0	4.0	15.446153846153846	10.569958546211948	1004	8054
9.650211811065674	8	15.415384	9.953572	45.0	3.0	15.415384615384616	9.95357269865728	1002	9056
10.465010643005371	9	15.553846	9.633325	50.0	3.0	15.553846153846154	9.6333248022457	1011	10067
11.281115531921387	10	18.236364	9.9708	45.0	3.0	18.236363636363638	9.970800344211703	1003	11070
12.145665168762207	11	16.063492	10.750965	59.0	3.0	16.063492063492063	10.750966019161957	1012	12082
12.970526695251465	12	16.42623	8.787955	44.0	4.0	16.42622950819672	8.787955648039887	1002	13084
13.802542686462402	13	17.894737	9.513949	45.0	5.0	17.894736842105264	9.513949519367007	1020	14104
14.630292415618896	14	19.132076	11.333767	49.0	5.0	19.132075471698112	11.333766107652975	1014	15118
15.458150148391724	15	17.413794	10.282282	50.0	3.0	17.413793103448278	10.28228218790345	1010	16128
16.317113399505615	16	18.14035	11.249075	63.0	5.0	18.140350877192983	11.249075746035453	1034	17162
17.12495756149292	17	17.754387	10.4348955	57.0	4.0	17.75438596491228	10.434895407564973	1012	18174
17.933335065841675	18	17.327587	10.844335	68.0	4.0	17.32758620689655	10.844334180980189	1005	19179
18.752733945846558	19	22.02174	13.386381	55.0	4.0	22.02173913043478	13.38638037649166	1013	20192
19.569721221923828	20	21.319149	11.4224615	53.0	6.0	21.319148936170212	11.42246085752312	1002	21194
20.388397216796875	21	21.804348	12.990999	64.0	5.0	21.804347826086957	12.99099950169078	1003	22197
21.212400436401367	22	21.333334	14.261447	85.0	5.0	21.333333333333332	14.261447643520938	1024	23221
22.032132387161255	23	23.465117	12.272769	59.0	5.0	23.46511627906977	12.272769701630919	1009	24230
22.837533473968506	24	23.833334	15.124745	64.0	5.0	23.833333333333332	15.124745832837542	1001	25231
23.66315984725952	25	22.02174	10.76728	53.0	5.0	22.02173913043478	10.767279601594062	1013	26244
24.47780752182007	26	22.533333	13.529556	71.0	7.0	22.533333333333335	13.529556123128685	1014	27258
25.32113552093506	27	24.52381	12.821555	66.0	4.0	24.523809523809526	12.821555687569004	1030	28288
26.198223114013672	28	21.833334	14.015368	70.0	6.0	21.833333333333332	14.0153685486881	1048	29336
27.038017511367798	29	31.424242	15.484167	64.0	10.0	31.424242424242426	15.484166503395231	1037	30373
27.86694598197937	30	26.25641	19.040735	104.0	5.0	26.256410256410255	19.04073628817416	1024	31397
28.691418409347534	31	30.32353	18.349098	84.0	8.0	30.323529411764707	18.34909933393958	1031	32428
29.51891541481018	32	23.545454	14.965802	79.0	7.0	23.545454545454547	14.965801235201884	1036	33464
30.328083753585815	33	30.205883	21.675112	123.0	9.0	30.205882352941178	21.675113693663018	1027	34491
31.120741367340088	34	28.685715	17.267263	102.0	9.0	28.685714285714287	17.267262879418347	1004	35495
