Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
50.19306135177612	48	261.4868257464265	137.42411405789665	486.9796826319439	55.0466740936627	202.6	83.6483113995734	1013	54699
51.06647777557373	49	169.18170062331475	148.73206640937002	368.6882949089158	24.842379375964562	207.0	56.829569767859404	1035	55734
51.95710372924805	50	266.6498089126358	111.8021009731407	351.38516422587895	48.67088619801447	210.6	25.803875677889938	1053	56787
52.87515735626221	51	270.55438633069514	14.656588438373738	290.68880220825315	247.84646103237446	218.4	95.2	1092	57879
53.769341707229614	52	129.6699120722774	92.5324805433025	273.1617534257563	32.064371043843806	176.16666666666666	34.963870240896135	1057	58936
54.71423053741455	53	301.3902295938732	16.44599411273471	329.78044909842083	275.9961234303107	187.16666666666666	10.221165404307975	1123	60059
55.72901701927185	54	318.3985186005362	49.228544259468194	409.7311849240564	260.6686470314911	201.66666666666666	55.7185387062112	1210	61269
56.653764486312866	55	297.1136661168095	30.439493292953962	332.7068931303105	250.91883256882863	183.0	30.083217912982647	1098	62367
57.55689787864685	56	263.071968803311	118.55770560402208	416.9453172244863	66.05404008147367	212.8	79.01240408948458	1064	63431
58.43177032470703	57	281.1111688178243	35.268464572225184	348.74099444976457	245.19043522838072	171.83333333333334	37.16367700980204	1031	64462
59.39086699485779	58	273.9375589385683	34.42683243862518	340.8526253834078	225.18484535530135	161.71428571428572	32.12348622654363	1132	65594
60.34869742393494	59	240.8939377986403	90.83954778659725	327.4193402944321	27.222186231931005	162.71428571428572	26.304341226248923	1139	66733
61.34408950805664	60	306.7112552558813	130.71114427079723	436.0007388858809	62.39011596283572	236.6	50.79212537391992	1183	67916
62.23798227310181	61	287.96823180978447	113.28432773124767	400.53023973547414	72.03140550434446	212.2	44.30530442283406	1061	68977
63.08076214790344	62	286.46192042574654	45.80318207292938	343.0499354878308	231.1139382898911	167.16666666666666	35.89993809960618	1003	69980
63.95841979980469	63	278.58128085164685	96.20349920355524	349.18993395275373	92.3959626623969	208.8	25.325086376950424	1044	71024
65.06514477729797	64	168.21368607310103	137.85128329147278	401.3966775210722	52.624445860274236	214.33333333333334	38.2215762219311	1286	72310
66.03453731536865	65	310.4934316701274	41.72913900792366	363.88566352453296	259.14291863373984	192.83333333333334	34.14389485040562	1157	73467
66.94796657562256	66	264.9950559819316	48.29513324242866	344.83480260596025	176.10003211684662	155.85714285714286	40.236545475931884	1091	74558
67.89084434509277	67	246.54219368166042	93.33345428744799	326.26056958892576	80.1317101239545	224.6	47.65962651972841	1123	75681
68.82834029197693	68	264.57072114304646	94.56633496423076	330.45747979408895	57.13426752231287	186.33333333333334	13.828312341794359	1118	76799
69.73866009712219	69	298.2685528995997	23.843252095537313	334.8183557160187	264.3432271651064	180.16666666666666	19.98680120034775	1081	77880
70.66846704483032	70	299.14547907316097	103.52701064647475	402.22628493959485	106.56459857744157	221.4	37.50519963951665	1107	78987
71.58003306388855	71	265.50372437110656	111.35929761022568	368.0644871196773	42.83851244898478	181.16666666666666	48.73539667314599	1087	80074
72.54256963729858	72	267.51131084240313	92.5472533857675	385.04992468490684	93.395764148577	191.33333333333334	45.98792111945145	1148	81222
73.42977833747864	73	214.30328384616362	94.58498351841938	342.70313298992374	75.4077887428615	175.83333333333334	37.684730181983376	1055	82277
74.42635083198547	74	250.32358663900118	110.92085424282789	406.67210654381046	99.68230567594111	238.8	63.1803767003648	1194	83471
75.39363360404968	75	223.60889109666684	111.37973047943782	324.36892903918465	58.42692909699609	184.16666666666666	15.290701604424683	1105	84576
76.37235260009766	76	272.64868007805273	32.00443011127083	323.8344508394365	220.80519073945334	166.71428571428572	19.181198277139487	1167	85743
77.33585262298584	77	229.7398076740541	93.09770822075328	313.01804503313645	72.23651489148877	191.66666666666666	31.441303337418372	1150	86893
78.35603046417236	78	246.11165465353747	129.36807123899118	423.3852071576887	58.612945290938576	203.33333333333334	48.68492808069272	1220	88113
79.24681782722473	79	195.58207368597687	139.17047601228717	425.65786139808915	59.340410876086736	211.2	59.56307581043813	1056	89169
80.1855263710022	80	303.01747328406293	101.54350836973867	450.54796648979305	151.6025859315023	224.0	66.02423797364116	1120	90289
81.17396116256714	81	260.41993563454304	96.33171915826726	374.0817548145741	84.47607783426905	197.0	54.52828012447608	1182	91471
82.09033989906311	82	244.14446702706292	84.43434361962981	312.8174248645251	77.87048182583806	218.8	82.19343039440561	1094	92565
82.9821548461914	83	382.62793001887843	185.03954262166192	686.6112492371758	204.0635778240006	265.5	169.74318837585207	1062	93627
83.92172312736511	84	258.17622341515766	74.81129910896259	315.5984511347763	97.09003308830722	187.0	21.97726097583591	1122	94749
84.99973845481873	85	214.3455124034023	110.43113469389544	321.93963500832285	57.82241543798298	216.33333333333334	99.3221470211397	1298	96047
85.89146065711975	86	235.81859862796802	125.51770838187963	387.8024707076619	36.93937914688939	211.6	54.63551958204479	1058	97105
86.84134840965271	87	228.2410608177344	127.40950200913336	344.85059059603503	45.24023221223937	189.5	33.185087012090236	1137	98242
87.80192565917969	88	230.0287968741258	71.04445679414249	335.13930506666316	130.5169278359319	191.33333333333334	50.989105590203174	1148	99390
88.81329727172852	89	238.57349650428174	105.51906778050862	365.2908836325197	96.78542832442574	201.5	35.64056677439347	1209	100599
89.88335585594177	90	207.6286316484841	161.54526155514878	505.161484512088	36.18772154373362	214.33333333333334	76.61084924618851	1286	101885
90.86015701293945	91	235.6917051297947	127.88771347446674	358.36394368903814	48.30146041008979	194.5	22.96192500641007	1167	103052
91.7279703617096	92	281.61351151225625	138.99817678259626	470.72200796554256	43.86975044002715	206.8	71.7172224782862	1034	104086
92.89307308197021	93	262.85207768831924	172.0204330222072	517.4804091622196	48.35858613828472	234.33333333333334	102.03866369611515	1406	105492
93.99101376533508	94	217.35628206004142	86.90859369162015	335.6063487412782	76.70323005997709	219.5	65.60170221368752	1317	106809
94.89842247962952	95	184.0849137766806	100.72955057423401	338.97071129447727	71.38024471732375	215.8	49.67655382572346	1079	107888
95.88267397880554	96	221.08357227753626	109.61821076529037	344.97484683974665	79.38930360436129	195.83333333333334	42.404467793958794	1175	109063
96.80760741233826	97	203.9669367384858	88.68828431383734	290.5851503339718	39.91596554842568	221.0	100.2816034973514	1105	110168
97.66919779777527	98	269.67536563161303	109.55915074653132	425.10748840822123	132.3918527865615	205.6	57.49295609028988	1028	111196
98.65120053291321	99	207.71943938094893	150.45429690174836	408.2575128442384	53.934578634600555	235.6	42.884029661401925	1178	112374
